124	96	52	54	44,0	57,9	76,0	38,0	29,0
119	98	52	52	39,0	57,8	68,0	42,7	28,5
116	104	51	49	40,0	57,8	60,0	47,3	28,0
112	96	51	48	41,0	57,7	60,0	52,0	31,0
110	91	50	49	42,0	57,7	60,0	42,0	34,0
108	88	50	50	40,5	57,6	60,0	32,0	31,0
103	86	49	50	39,0	57,5	50,0	32,5	28,0
107		49	49	39,0	57,5	48,0	33,0	26,0
105	76	48	49	39,0	57,4	46,0	33,7	24,0
106	73	48	50	38,7	57,4	44,0	34,3	22,0
105	72	49	51	38,3	57,3	44,5	35,0	22,0
104	70	46	49	38,0	57,2	45,0	36,7	22,0
105	69	46	48	39,0	57,2	44,0	38,3	22,0
103	67	45	45	38,0	57,1	43,0	40,0	22,0
102	70	49	46	37,0	57,1	42,3	41,0	21,3
100	99	47	46	38,0	57,0	41,7	42,0	20,7
100	85	47	43	36,7	50,0	41,0	38,3	20,0
90	72	47	40	35,3	67,0	39,5	34,7	21,0
80	86	45	40	34,0	59,0	38,0	31,0	22,0
89	86	45	40	34,0	51,0	34,7	28,0	21,0
60	79,6	44	39	33,0	48,0	31,3	25,0	20,0
90	73,2	44	39	32,0	46,0	28,0	22,0	19,3
90	66,8	44	39	33,0	47,0	25,0	21,0	18,7
96	60,4	44	38	35,5	48,0	24,2	20,0	18,0
90	54	43	38	38,0	36,0	23,4	19,0	33,0
93	58	44	39	39,0	37,0	22,6	19,0	48,0
97	55	41	39	36,0	46,0	21,8	19,0	33,5
82	55	40	40	33,0	34,0	21,0	19,0	19,0
91	56	39	39	33,0	37,0	21,0	19,0	18,0
92	59	43	38	33,0	35,0	21,0	18,3	17,0
91	60	39	38	32,8	36,5	21,0	17,7	16,0
89	57	39	37	32,5	38,0	22,5	17,0	16,5
91	59	38	33	32,3	34,0	24,0	17,3	17,0
90	58	37	32	32,0	32,0	22,0	17,7	17,7
89	59	39	39	31,8	35,0	20,0	18,0	18,3
88	63	40	39	31,5	40,0	18,0	18,0	19,0
87	66	41	40	31,3	28,0	18,3	18,0	19,0
87	64	35	46	31,0	26,0	18,7	18,0	19,0
86	61	37	49	30,9	26,0	19,0	18,0	18,5
85	54	42	50	30,8	26,0	19,7	18,0	18,0
84	57	50	51	30,7	26,0	20,3	18,0	18,0
83	59	57	52	30,6	35,0	21,0	18,0	18,0
82	59,5	51	53	30,5	30,0	20,0	17,5	18,3
81	60	48	55	30,4	25,0	19,0	17,0	18,7
80	48,5	46	56	30,3	42,0	18,0	16,3	19,0
80	37	46	56	30,2	25,0	18,0	15,7	18,0
79	54	46	58	30,1	24,0	18,0	15,0	17,0
78	55	46	58	30,0	25,0	17,5	14,3	16,0
77	50	46	59	32,0	26,0	17,0	13,7	15,0
76	45	46	60	34,0	26,5	16,7	13,0	15,7
76	52	46	59	37,4	27,0	16,3	13,3	16,3
76	62	46	52	40,9	27,0	16,0	13,7	17,0
76	60	46	45	44,3	27,0	17,0	14,0	19,7
77	79	46	37	47,7	26,5	18,0	14,8	22,3
77	69	46	30	51,1	26,0	18,3	15,5	25,0
79	60	46	44	54,6	9,4	18,5	16,3	27,3
80	50	46	57	58,0	19,9	18,8	17,0	29,5
73	58	46	71	59,5	30,5	19,0	17,4	31,8
68	67	46	71	61,0	41,0	20,5	17,9	34,0
								0,0
